lat,lon,data_hora,satelite,estado,bioma,risco_fogo,precipitacao,temperatura,umidade,municipio,ano,mes,dia,trimestre
-18.76763768088959,-54.240224338297665,2023-07-17 02:08:36.291629162,NOAA-20,MT,Amazônia,0.11383243503221045,10.759386901313071,30.101862263275592,67.44986091984734,Municipio_69,2023,7,17,3
-3.218229369271686,-62.43018944069307,2023-05-27 16:57:36.345634562,TERRA_M-T,AC,Amazônia,0.1410917832187241,7.5125836527593375,25.049312876051744,74.5291666665911,Municipio_62,2023,5,27,2
-4.647731550607459,-52.99675518568026,2023-12-28 05:35:59.135913588,NOAA-20,MT,Amazônia,0.28246366737059464,14.084785583342676,23.273387385699984,78.3246219279937,Municipio_89,2023,12,28,4
-14.487844773245616,-53.99437317508631,2023-02-09 21:33:40.882088208,NPP-375,AM,Amazônia,0.37588482547499336,3.6558839388787883,28.62767067426515,81.04238931748091,Municipio_8,2023,2,9,1
4.300133240788426,-58.68318910522077,2023-03-16 00:12:23.114311431,AQUA_M-T,RO,Amazônia,0.21775379319151586,8.357152188252586,27.568231038300667,81.2098945572622,Municipio_49,2023,3,16,1
-3.581098413136072,-73.73193017292196,2023-04-22 04:14:28.406840684,NPP-375,AC,Cerrado,0.11615369815200266,24.22970032487964,28.88107604291405,78.56389408417749,Municipio_62,2023,4,22,2
-9.663355832245998,-69.49015383654343,2023-10-13 01:50:44.824482448,TERRA_M-T,PA,Amazônia,0.3133014055937553,1.3391673355680476,27.737566346775292,87.45319649414311,Municipio_35,2023,10,13,4
-7.45752084983938,-73.52159395656766,2023-08-29 22:03:46.822682268,AQUA_M-T,AM,Amazônia,0.08433801713749887,6.529216754838232,28.715920010892077,79.33392337902728,Municipio_8,2023,8,29,3
-2.362583701634403,-53.06892725015068,2023-10-03 21:40:35.643564356,AQUA_M-T,AM,Cerrado,0.3170213312647084,21.659932956946136,24.778186576881737,52.49318970720372,Municipio_41,2023,10,3,4
-10.000424542660786,-74.82174732466937,2023-07-10 04:08:34.131413140,TERRA_M-T,AM,Amazônia,0.324365183093962,4.262198342289265,25.677547535165296,72.53486913746504,Municipio_10,2023,7,10,3
-14.46247372865368,-53.03640598768109,2023-12-05 03:40:55.085508548,TERRA_M-T,RO,Amazônia,0.053642880281756074,4.329325925871307,30.835405504442296,69.03566355390981,Municipio_14,2023,12,5,4
-18.25897129593986,-48.61748069206811,2023-03-21 00:46:30.999099910,AQUA_M-T,AM,Cerrado,0.04233417201254978,7.366415812251636,25.966078663237052,56.03264798756593,Municipio_41,2023,3,21,1
-8.61703974845179,-48.96266604782216,2023-12-19 00:33:24.680468044,TERRA_M-T,MT,Amazônia,0.285050187899597,3.0215981387663113,31.021212259252568,70.4567769080777,Municipio_25,2023,12,19,4
-5.983497639595727,-72.67542607648525,2023-03-12 07:57:50.387038704,TERRA_M-T,AM,Cerrado,0.04535132792189554,20.455289993381673,24.463474699663127,56.0710453865724,Municipio_88,2023,3,12,1
-8.543667130873802,-45.842576096229465,2023-09-18 21:43:02.538253824,NOAA-20,AC,Amazônia,0.1259982520562025,1.122904986739333,27.376657335789535,85.4642714352818,Municipio_76,2023,9,18,3
-16.137694899876855,-56.61435678109908,2023-05-13 16:35:25.652565256,NOAA-20,PA,Cerrado,0.35287815697054803,11.51367470750495,26.574543876873054,86.74828731510866,Municipio_86,2023,5,13,2
-11.326026240560354,-56.26798537583511,2023-07-15 12:34:29.486948694,TERRA_M-T,PA,Amazônia,0.26358187418296497,3.2035861357438256,25.450697056854338,81.70844014836482,Municipio_79,2023,7,15,3
2.895358704768597,-50.669516692120325,2023-07-30 21:16:15.337533752,NPP-375,MT,Amazônia,0.09725205688648296,24.954600190191126,31.037652014188065,92.14066827623925,Municipio_65,2023,7,30,3
-18.14888370664774,-61.735376586402516,2023-01-03 19:16:26.138613861,TERRA_M-T,PA,Amazônia,0.22669577953347902,6.847280658767994,24.50520034682632,72.28048321688372,Municipio_94,2023,1,3,1
-5.605188221942258,-70.22497396560557,2023-08-06 15:46:36.399639964,AQUA_M-T,RO,Cerrado,0.08812738572207106,9.373694948804252,24.320026870085734,96.85118260068441,Municipio_60,2023,8,6,3
-8.816689333345305,-46.749155054950215,2023-11-01 13:16:06.696669664,AQUA_M-T,MT,Cerrado,0.10063859998218332,3.7949257849831817,29.609572133941803,80.23288410148777,Municipio_35,2023,11,1,4
0.9582176177784447,-62.617107817536194,2023-01-20 01:48:43.852385238,AQUA_M-T,RR,Amazônia,0.6357094971332026,4.873959155804217,22.70105281939005,76.95720123683037,Municipio_1,2023,1,20,1
-8.598250394574102,-52.91753566988744,2023-01-01 20:58:06.588658865,TERRA_M-T,PA,Amazônia,0.1667392621730749,7.973578365053756,29.153299376932512,74.31982619780851,Municipio_54,2023,1,1,1
-8.37476206183931,-51.10962673561053,2023-05-08 16:01:17.767776778,TERRA_M-T,MT,Pantanal,0.1999621810767452,3.4044612147383866,22.4656946487518,71.20768956652377,Municipio_89,2023,5,8,2
-2.7992370262004656,-47.80408103641532,2023-11-06 21:42:02.052205220,AQUA_M-T,RO,Cerrado,0.2013041703775437,19.50650950325504,24.048954766158747,69.03203786237623,Municipio_19,2023,11,6,4
-14.777931899870907,-63.161851450162786,2023-04-07 11:16:17.497749775,NPP-375,AM,Amazônia,0.28531318609849365,2.8686997795111475,27.360527695331303,68.76055527198926,Municipio_50,2023,4,7,2
-2.060965433786606,-48.6203502220482,2023-08-04 16:35:51.575157516,NPP-375,RO,Cerrado,0.4557252605492034,4.009585734920736,28.44177676783629,58.535429238806735,Municipio_23,2023,8,4,3
-14.031205722849398,-67.8622751326505,2023-07-18 10:28:11.449144914,TERRA_M-T,RR,Cerrado,0.20206583582571316,6.751936866950024,27.58689522817845,78.5083346678902,Municipio_84,2023,7,18,3
-9.151618759215657,-47.93598394658985,2023-12-28 02:06:18.037803780,NPP-375,TO,Amazônia,0.6137262820660979,12.362998767519418,27.958081652826884,57.38110165241682,Municipio_18,2023,12,28,4
-17.475547329555972,-49.27755460047598,2023-05-09 06:00:02.160216022,AQUA_M-T,MT,Amazônia,0.27172762180130633,17.274183489128816,36.34935965489129,67.25628551423468,Municipio_4,2023,5,9,2
4.256427743151427,-53.1643239584956,2023-04-19 10:42:52.817281728,TERRA_M-T,MA,Amazônia,0.074240795240699,10.791979070744704,29.380983214367312,88.50952429602097,Municipio_84,2023,4,19,2
-14.802843621349318,-59.56850260466939,2023-02-02 18:19:07.074707470,NOAA-20,PA,Amazônia,0.2370029113302117,3.7856272759684466,28.006135699764982,99.23724165148178,Municipio_76,2023,2,2,1
-18.33369898598275,-62.104308926663634,2023-03-07 02:09:10.855085508,AQUA_M-T,MT,Amazônia,0.17618381914620604,5.420665056042015,24.775132345174676,77.47142486019544,Municipio_34,2023,3,7,1
0.04564749688787728,-71.62785866166153,2023-08-12 11:34:00.324032404,NPP-375,RO,Amazônia,0.3580704058619752,16.893082111644,27.457524648509807,74.5262868807346,Municipio_8,2023,8,12,3
-11.418112773388794,-49.25959027295019,2023-07-06 16:16:07.776777676,AQUA_M-T,RR,Pantanal,0.10943607645738485,5.369052079619502,29.00667340603901,69.24895339840991,Municipio_36,2023,7,6,3
-16.04284359852255,-62.14063292054452,2023-10-13 04:28:00.648064804,NOAA-20,MT,Cerrado,0.18377956131628956,15.711857269021127,31.263418910114854,67.25182655967309,Municipio_80,2023,10,13,4
-7.92400756102775,-62.77995238490218,2023-04-22 01:37:12.583258326,NPP-375,AM,Cerrado,0.16353481843816634,6.298860298211958,24.350411274503102,76.07617731142341,Municipio_14,2023,4,22,2
-12.166302060371422,-56.08734755493231,2023-04-06 08:11:13.987398739,AQUA_M-T,PA,Cerrado,0.12823961025923408,14.989378207836214,30.223050249655486,53.85825645099313,Municipio_76,2023,4,6,2
3.2978183149363964,-62.15595465866717,2023-10-17 08:04:01.944194420,NPP-375,RO,Amazônia,0.2390250035991601,1.9970337329793657,25.44117988408731,67.64040315611285,Municipio_93,2023,10,17,4
-0.9428716305846052,-53.216817948917445,2023-02-23 18:26:10.477047705,TERRA_M-T,MA,Amazônia,0.15363419514283624,2.3608345751801663,30.1685170559483,74.94190833962168,Municipio_15,2023,2,23,1
-10.170739135893395,-70.50086821609509,2023-11-08 23:30:02.700270024,AQUA_M-T,RR,Cerrado,0.07427659067878188,5.523964029326837,34.02887163748099,76.55694936721378,Municipio_36,2023,11,8,4
-19.69698063390267,-52.89749337260318,2023-03-05 18:42:00.972097209,TERRA_M-T,PA,Amazônia,0.14387573576075455,14.684546458338373,26.66896833197167,69.2662454807566,Municipio_62,2023,3,5,1
-9.887011888544125,-52.09746557337985,2023-09-27 11:54:27.326732672,AQUA_M-T,MT,Amazônia,0.3586539952078225,3.182170764515728,29.410063898877915,57.655778171659605,Municipio_6,2023,9,27,3
-3.542905414346066,-53.805705383417916,2023-11-13 09:13:00.918091808,NPP-375,TO,Cerrado,0.2629133967757064,16.44933362546989,28.92644580718427,68.78066612033011,Municipio_3,2023,11,13,4
-5.709682763252504,-61.322521889336585,2023-01-25 23:20:58.325832583,NPP-375,RO,Amazônia,0.3230319412763769,3.592115183187574,23.57329165518368,62.41628255088575,Municipio_33,2023,1,25,1
-3.766941885577957,-73.13046824852444,2023-04-25 20:29:01.134113410,AQUA_M-T,MT,Cerrado,0.5444342011900993,17.81516850288844,28.227050148799226,79.39365009237073,Municipio_51,2023,4,25,2
-4.556826898455142,-48.32129933784133,2023-10-19 20:21:05.886588656,NPP-375,PA,Amazônia,0.1738547559506196,5.785608030547617,28.47778500720969,84.83457835066481,Municipio_96,2023,10,19,4
-4.544548417093473,-55.746737866769664,2023-01-16 17:25:58.595859586,NOAA-20,AM,Cerrado,0.38612578570509604,8.207674403014487,25.93680116833793,72.80684062822985,Municipio_56,2023,1,16,1
-9.07873243462051,-51.75835132171975,2023-03-14 08:53:25.760576057,NOAA-20,RO,Amazônia,0.1050968775609975,13.577884879552462,28.594722241930683,52.126082529392704,Municipio_6,2023,3,14,1
-6.863242316102671,-63.86317056727708,2023-05-31 00:27:56.327632762,NOAA-20,MT,Amazônia,0.13248526717343795,3.850438812929382,28.144686424913516,55.06217975022574,Municipio_29,2023,5,31,2
-7.030234456415847,-71.42314266546424,2023-01-05 22:49:17.335733573,AQUA_M-T,AM,Pantanal,0.12118978485825677,4.642708636310788,21.232045808918762,75.84714730449986,Municipio_67,2023,1,5,1
0.3865357113708541,-65.88837139226433,2023-01-03 15:46:45.040504050,TERRA_M-T,MT,Cerrado,0.38570328533411485,2.5544532993077236,31.73679077115003,70.08480259456896,Municipio_59,2023,1,3,1
-13.184399981661656,-71.21691912037772,2023-02-25 19:21:45.850585058,NPP-375,AC,Amazônia,0.038628155618823726,22.340331617412865,26.12426068234822,71.94278230085436,Municipio_21,2023,2,25,1
-2.587320413077773,-55.43667428343815,2023-11-24 02:04:51.629162916,NOAA-20,RO,Amazônia,0.2130956573806007,2.9517717214293517,30.082857094159213,76.85989251144346,Municipio_45,2023,11,24,4
-1.7782372627851046,-57.78265781899806,2023-10-17 07:11:36.669666964,AQUA_M-T,RO,Cerrado,0.18688791409019406,4.416764000113371,30.984634623638275,78.54251685262743,Municipio_23,2023,10,17,4
-15.507922278243951,-64.51544453075697,2023-02-19 19:12:15.553555355,NPP-375,PA,Amazônia,0.6251302744544632,28.044523737867806,25.67121694367567,77.88491126420028,Municipio_95,2023,2,19,1
-10.09863806411333,-51.63976005317532,2023-08-22 10:57:25.544554456,AQUA_M-T,PA,Cerrado,0.06357628530690031,18.025522587691864,31.327443050750333,71.04313498917364,Municipio_65,2023,8,22,3
-5.878971668434589,-50.57799282146199,2023-02-01 05:37:25.544554455,NOAA-20,MA,Cerrado,0.5050143139838732,12.433900126569647,29.401842760912977,91.07186543067026,Municipio_41,2023,2,1,1
-15.736896907817712,-45.453853016591935,2023-01-02 03:05:03.510351035,NPP-375,RO,Amazônia,0.4303075173223917,3.7883206637967914,29.119128013404637,68.22683674847146,Municipio_71,2023,1,2,1
-2.446347595454263,-53.22723373640173,2023-04-29 02:14:30.567056706,TERRA_M-T,TO,Cerrado,0.1679913124401659,22.66770522491589,28.381318246558113,67.1979698777881,Municipio_61,2023,4,29,2
-9.946090453900812,-60.54326306188681,2023-12-15 09:11:17.227722772,NPP-375,MA,Pantanal,0.4263856520632712,22.624339131641737,30.806422439390175,64.49061435340576,Municipio_92,2023,12,15,4
4.1683556883777015,-70.41333463065611,2023-07-16 14:47:07.722772276,AQUA_M-T,RO,Amazônia,0.4002666225594571,5.088388493323338,28.968829124047772,66.09382372275155,Municipio_56,2023,7,16,3
0.4243476817959184,-53.08372105510263,2023-05-08 21:15:49.414941494,TERRA_M-T,PA,Cerrado,0.39750307382848077,9.203573493120237,30.253455286154256,71.39104433954188,Municipio_41,2023,5,8,2
-19.45033694901691,-46.81699131311438,2023-10-28 19:16:43.420342032,TERRA_M-T,AC,Amazônia,0.2248239659332251,7.341771362646626,27.60067083770925,81.1794741816803,Municipio_28,2023,10,28,4
3.1780945466112343,-68.14744629504193,2023-05-12 08:15:50.495049504,NOAA-20,AM,Amazônia,0.3084833668489441,13.101226305559557,24.741615650835985,60.38604241929244,Municipio_23,2023,5,12,2
-19.435757585663932,-63.84452091888123,2023-12-09 03:47:15.283528352,TERRA_M-T,PA,Cerrado,0.23700858899955016,9.44716812854433,29.749849254841834,62.026650329939685,Municipio_65,2023,12,9,4
-2.280859191358637,-50.137672028145694,2023-10-10 21:25:28.352835284,AQUA_M-T,RO,Amazônia,0.12029614666687152,13.469821273281607,31.780014407298655,86.975208039092,Municipio_16,2023,10,10,4
-2.784209267303112,-49.13184811941182,2023-04-30 00:05:02.430243024,AQUA_M-T,RR,Amazônia,0.09049468333791068,6.502449354421362,28.59689659662326,69.95504966106336,Municipio_89,2023,4,30,2
-9.428289773522824,-64.79487148834531,2023-11-27 06:05:30.513051304,NOAA-20,PA,Amazônia,0.034023020700677184,18.120597048914526,29.298504506085862,76.72836653463979,Municipio_3,2023,11,27,4
-3.8385314590517368,-72.83068275681626,2023-04-09 20:56:05.616561656,TERRA_M-T,RR,Amazônia,0.5447347253656935,8.978402032833294,29.021323274993534,95.16448193995186,Municipio_93,2023,4,9,2
2.2743471172675953,-62.88979027127917,2023-07-28 22:57:55.787578756,AQUA_M-T,MT,Amazônia,0.046987548083753765,7.365574979773612,24.84823848913548,75.30830793672024,Municipio_16,2023,7,28,3
-12.475910826329594,-66.49806916288219,2023-02-13 05:56:26.138613861,AQUA_M-T,RR,Cerrado,0.5450901034903117,9.673095612542932,30.64384477324988,87.11953318775072,Municipio_45,2023,2,13,1
-2.749877729483355,-72.8589895833186,2023-03-01 03:44:31.107110711,TERRA_M-T,MT,Amazônia,0.1566825647356289,12.847884175183156,28.388523932668488,84.5742501142447,Municipio_66,2023,3,1,1
-14.471918427774625,-68.22413455133488,2023-12-15 17:03:04.698469844,NPP-375,AM,Amazônia,0.11231884057150492,12.788814458914153,26.407764567286872,83.91344444108536,Municipio_64,2023,12,15,4
-6.187475814802772,-63.37020298323603,2023-04-05 08:35:51.575157515,TERRA_M-T,PA,Amazônia,0.4612510532312967,7.626503809164222,34.03377231428158,75.27011487348325,Municipio_12,2023,4,5,2
-16.602846246810145,-54.127249860234585,2023-12-29 21:47:21.764176416,AQUA_M-T,AP,Amazônia,0.25129327846556193,2.348180653012248,30.33176991782587,70.37796603213494,Municipio_61,2023,12,29,4
-3.266291230930097,-65.30259648167979,2023-10-17 15:03:24.140414040,NPP-375,AC,Amazônia,0.02957084855287577,9.355532342295197,24.901072607671857,75.9886755095656,Municipio_62,2023,10,17,4
3.4038693540195233,-57.36342924210655,2023-01-10 07:39:50.279027902,NPP-375,RO,Amazônia,0.04259961135877459,8.697146644528258,32.9864665072396,54.27874846953068,Municipio_53,2023,1,10,1
2.598826629747233,-64.95516445333948,2023-09-22 00:51:16.147614760,AQUA_M-T,AC,Amazônia,0.15361020373002165,7.2136269591961035,28.28940859214842,85.08858344443304,Municipio_96,2023,9,22,3
-7.550592435315169,-59.1480304979554,2023-11-12 08:45:13.231323132,AQUA_M-T,AP,Cerrado,0.3852554999008932,1.8083901241526705,27.84792891675127,78.06207072099684,Municipio_28,2023,11,12,4
2.3139749622494428,-72.17368909162519,2023-01-05 07:05:42.394239423,NOAA-20,AM,Amazônia,0.13250528340684617,5.789074082504975,26.950559136575272,75.05152942450896,Municipio_25,2023,1,5,1
-6.810509439366241,-63.14734432930101,2023-09-01 03:21:28.568856884,TERRA_M-T,RO,Amazônia,0.2876586634315706,3.1359539816525777,29.799115635137984,73.15246263846556,Municipio_72,2023,9,1,3
-12.683622558314804,-59.5634072599866,2023-07-21 06:37:02.862286228,AQUA_M-T,MT,Amazônia,0.2462088373056884,6.111953392060871,31.836098982971453,60.555343057741354,Municipio_44,2023,7,21,3
-12.02832954197153,-61.31683801448362,2023-03-28 18:52:14.473447344,AQUA_M-T,MA,Amazônia,0.37848375967991793,8.964414563950804,23.958057625903407,72.70871496642096,Municipio_46,2023,3,28,1
-19.840523914835234,-57.59343108928378,2023-05-23 09:51:53.951395138,TERRA_M-T,PA,Amazônia,0.10566498987115329,4.500550921449328,30.081298116666098,65.33869153696126,Municipio_0,2023,5,23,2
-6.442500609473022,-45.30195145611001,2023-10-03 14:41:13.447344732,AQUA_M-T,RR,Amazônia,0.13868004701381126,8.437182731134556,24.8806331372812,84.98031732355581,Municipio_17,2023,10,3,4
4.683403964488647,-74.08733056820147,2023-06-01 20:09:00.054005400,AQUA_M-T,AM,Amazônia,0.21424891636231339,0.9154253546336173,27.626321640172776,89.3483099671038,Municipio_78,2023,6,1,2
3.4387584351834626,-59.78991028511484,2023-10-07 13:55:08.370837084,NPP-375,AC,Amazônia,0.4493678388839354,4.949931883949493,29.676410658704572,74.90016452463884,Municipio_2,2023,10,7,4
-5.22709767931933,-58.13765587303054,2023-10-02 13:21:00.486048604,TERRA_M-T,MT,Amazônia,0.17376701721155852,9.091382826915828,32.545829187094604,90.32887367315374,Municipio_35,2023,10,2,4
4.037308114352804,-46.59397807512106,2023-05-15 13:08:54.653465346,TERRA_M-T,RO,Amazônia,0.35713724145757486,2.319633296775379,29.621378997586948,72.42111970010257,Municipio_95,2023,5,15,2
-17.803337521379166,-46.581470307306965,2023-02-16 19:33:43.042304230,AQUA_M-T,PA,Amazônia,0.4780024101493999,5.5003886807567435,28.782003718442574,71.75832580632567,Municipio_9,2023,2,16,1
2.0408837293852677,-50.82211901521603,2023-08-23 03:33:25.760576056,TERRA_M-T,MT,Amazônia,0.26006607538185667,22.054049271626496,32.334674556991004,79.78694151232528,Municipio_3,2023,8,23,3
-18.036593930180032,-72.20235390643887,2023-09-13 10:39:51.359135912,AQUA_M-T,AM,Amazônia,0.21824053038807475,3.430061065751549,35.5716382248601,95.56562376278683,Municipio_14,2023,9,13,3
-16.99477361573479,-63.326309711549094,2023-02-23 21:55:51.575157516,AQUA_M-T,RO,Amazônia,0.2705106988990563,13.499136091035187,22.42037839984348,75.58807058616532,Municipio_60,2023,2,23,1
1.981988903925167,-48.730398369762426,2023-06-20 00:59:37.317731772,NOAA-20,MA,Amazônia,0.2063329253205023,9.495527582678632,21.60879328715914,66.81622500482537,Municipio_60,2023,6,20,2
4.8128655040492845,-55.343025462709676,2023-06-11 13:25:28.352835282,TERRA_M-T,AM,Amazônia,0.22838045932429815,6.599435083673865,33.548077679947745,62.795630951399644,Municipio_14,2023,6,11,2
-15.992274012110778,-53.42185844792353,2023-12-13 03:53:35.481548152,AQUA_M-T,PA,Amazônia,0.5738601593229021,3.775326028687023,27.0839674709121,80.18525973738039,Municipio_53,2023,12,13,4
-7.919198103114121,-57.88067452364866,2023-06-23 06:45:06.750675066,NPP-375,MA,Amazônia,0.19151595937290478,11.097226933403643,31.068044147396805,64.10893321905584,Municipio_85,2023,6,23,2
4.853484030529188,-65.35890132777389,2023-02-28 19:52:43.636363636,NOAA-20,RO,Pantanal,0.5252462884938582,12.788121921818378,30.703402534489225,78.50075996421364,Municipio_1,2023,2,28,1
-15.434371743672472,-67.90033861560859,2023-09-15 13:20:17.281728172,NPP-375,AM,Amazônia,0.25164147830298866,15.032265964701917,26.672114466376783,87.64047801814237,Municipio_16,2023,9,15,3
-16.83407186204064,-51.64393886989784,2023-08-11 04:59:15.715571556,NOAA-20,AM,Amazônia,0.23003438388781003,37.679347575487085,31.0879356061579,66.24986240340742,Municipio_96,2023,8,11,3
-11.4545662075531,-62.56437511829456,2023-02-03 00:26:03.996399640,NPP-375,AC,Amazônia,0.30100571961222455,3.5466544057334524,29.281566317386854,93.56460908862827,Municipio_12,2023,2,3,1
-5.969430292936877,-64.26849705172717,2023-03-16 07:11:45.310531053,NOAA-20,MT,Cerrado,0.2982419823100371,14.91812383012613,23.326503898523104,71.73264394670238,Municipio_30,2023,3,16,1
-1.7748207989753162,-66.77591498424185,2023-01-03 17:31:35.589558955,NOAA-20,PA,Amazônia,0.6420608047635311,14.013297955821155,23.048913481158355,81.25782610719465,Municipio_12,2023,1,3,1
-15.708045123919577,-57.78164033397992,2023-08-30 04:10:43.744374436,NPP-375,PA,Amazônia,0.3235686903026283,7.321108098374335,24.88895747625567,74.70770039824797,Municipio_13,2023,8,30,3
-9.387679183086622,-54.564687117884176,2023-11-06 10:20:33.483348332,NOAA-20,AC,Cerrado,0.1975533201752073,4.519181367992563,23.24943143734766,70.48742979755352,Municipio_98,2023,11,6,4
4.887090268330496,-62.97562667052751,2023-10-01 10:15:56.975697568,AQUA_M-T,MT,Amazônia,0.33229467290204284,15.10543444969657,28.7506536629622,69.8958455784839,Municipio_99,2023,10,1,4
-9.52575565551189,-62.74026953370492,2023-06-21 11:04:03.024302430,NOAA-20,AC,Cerrado,0.14903298459285538,5.9275624789800805,26.510998007851803,70.54353370299387,Municipio_70,2023,6,21,2
-7.678385388813835,-54.5172922579944,2023-04-08 20:28:17.929792979,AQUA_M-T,MT,Cerrado,0.32326027856128253,2.09235894553867,32.31448848704597,78.84826601335995,Municipio_33,2023,4,8,2
-18.743924754425446,-56.73285416909886,2023-05-14 07:26:35.319531952,NPP-375,RR,Cerrado,0.53195451840916,7.515162230133615,25.868382186121824,82.02131323495294,Municipio_21,2023,5,14,2
-16.166214922097996,-51.400424517709595,2023-01-29 18:12:46.876687668,NOAA-20,AP,Amazônia,0.23944600998690643,18.655999799189058,22.841577608280417,60.064647336942436,Municipio_56,2023,1,29,1
-12.441668766212656,-74.8173740707323,2023-03-31 00:09:56.219621962,NOAA-20,PA,Amazônia,0.3980339159019679,7.866245336077586,30.520820687508184,61.63335179853256,Municipio_67,2023,3,31,1
0.8232428893557007,-71.31779835976138,2023-05-22 20:45:34.833483348,NOAA-20,RO,Cerrado,0.15900100925746763,16.50626879134252,28.283265499699933,83.28910622305558,Municipio_16,2023,5,22,2
-2.583729403077694,-52.090589024303405,2023-01-30 01:12:09.072907290,AQUA_M-T,MT,Cerrado,0.18492349692194796,6.554431160348779,25.196316831186117,92.21467614240117,Municipio_96,2023,1,30,1
-18.67933284088195,-55.368199055082755,2023-07-03 00:01:35.049504950,NOAA-20,AC,Amazônia,0.5049114760349747,4.617591226250239,25.292167758087665,79.90633874273954,Municipio_21,2023,7,3,3
2.5004660462026287,-47.12650941926023,2023-02-04 11:22:54.977497749,NOAA-20,AP,Amazônia,0.439132470260246,9.910702158902579,23.27738903926165,64.06435988654492,Municipio_63,2023,2,4,1
-7.194451979683137,-45.24008972955447,2023-03-07 05:38:51.953195319,NOAA-20,MT,Amazônia,0.4106370208447603,5.881346080791577,27.201994511319924,84.0102496412012,Municipio_17,2023,3,7,1
3.5366202194131304,-74.93577241963574,2023-01-14 06:01:19.927992799,NPP-375,AC,Amazônia,0.07335873967695997,10.42590171342955,27.07652258632248,72.38255191399082,Municipio_69,2023,1,14,1
-16.74117174891836,-69.12063832524997,2023-07-08 02:20:33.483348334,AQUA_M-T,RR,Amazônia,0.20292463418513165,14.775385627877473,29.700031561180612,59.62070501990285,Municipio_62,2023,7,8,3
-1.0176873270381606,-66.53872935630987,2023-05-09 09:29:43.258325832,NOAA-20,MT,Cerrado,0.2508516901282353,4.757000875844808,19.33804926085723,57.494690487090786,Municipio_33,2023,5,9,2
0.5905902687243376,-54.371957132377986,2023-05-20 11:58:11.989198920,NOAA-20,MT,Amazônia,0.27064388628226316,4.674920497876313,22.61517132678138,76.61093633623344,Municipio_67,2023,5,20,2
-16.870355194936238,-47.94774971878074,2023-02-15 14:43:48.982898289,NOAA-20,RO,Cerrado,0.14359912238345024,10.4614653261541,24.73469017397177,79.90946375381523,Municipio_26,2023,2,15,1
-15.595139845893812,-56.45847574993883,2023-11-13 01:21:13.447344732,AQUA_M-T,MT,Amazônia,0.3596139175433045,4.361138111645883,32.07019088701642,77.62207864857031,Municipio_19,2023,11,13,4
-0.1516216637037182,-70.8734366557458,2023-06-29 23:30:37.263726372,AQUA_M-T,AP,Amazônia,0.3196687599433253,13.591997363318484,29.131964994549627,84.4390128171006,Municipio_69,2023,6,29,2
-9.04915858255883,-71.73418660060034,2023-10-05 08:37:26.624662464,TERRA_M-T,MA,Amazônia,0.25466252183305665,8.160458910378935,27.634469767671618,71.25631008296351,Municipio_66,2023,10,5,4
-2.243916451818521,-49.22884891361102,2023-12-25 07:42:17.173717372,NOAA-20,MT,Amazônia,0.3751855032417027,8.99153509759176,24.191681107176066,70.95664662065099,Municipio_89,2023,12,25,4
-12.09324625676733,-47.719190198250956,2023-04-06 03:49:07.614761476,AQUA_M-T,PA,Amazônia,0.3451874205073937,7.432640262570938,33.814032265008976,65.43036952163317,Municipio_52,2023,4,6,2
-9.41604931623035,-72.26800932037582,2023-09-21 03:53:09.558955896,NOAA-20,PA,Amazônia,0.09991731114764844,5.178054967268304,26.760725714174008,87.34978000002748,Municipio_88,2023,9,21,3
-10.94545993014621,-67.8913091223553,2023-09-11 14:58:47.632763276,AQUA_M-T,AP,Amazônia,0.16059441200156682,19.77879049508846,24.27867798991308,83.22426312228843,Municipio_47,2023,9,11,3
0.24185645220183005,-66.40810264717264,2023-12-06 14:37:46.066606660,AQUA_M-T,PA,Amazônia,0.1560605897592702,8.965711990427389,29.050155039578502,42.26131876312778,Municipio_85,2023,12,6,4
3.6023696482591134,-68.46712144352946,2023-10-12 21:28:38.451845184,TERRA_M-T,RO,Amazônia,0.22721659528194374,11.29458046197863,26.497373205263493,71.62909538640992,Municipio_32,2023,10,12,4
-17.23420657611982,-60.82613658255329,2023-01-29 00:44:21.386138613,TERRA_M-T,MT,Cerrado,0.1515153104673591,10.253566522651312,31.13306573306814,71.14475902282723,Municipio_55,2023,1,29,1
-10.97313184147407,-63.34899366985357,2023-05-26 19:59:29.756975696,NOAA-20,AM,Amazônia,0.32408729687463145,2.2170054520421276,25.9721405363877,86.85062203354475,Municipio_12,2023,5,26,2
-14.882997273567902,-55.01084030615123,2023-04-15 17:35:54.815481548,NOAA-20,AM,Amazônia,0.08079843965062718,10.611416252207144,29.729923448627133,61.59584973760697,Municipio_59,2023,4,15,2
0.2214634758391334,-54.98995401957406,2023-09-01 19:57:28.784878488,NPP-375,MT,Amazônia,0.1607724046261958,4.251869685639607,26.129455394648467,76.22624019020465,Municipio_48,2023,9,1,3
-19.76896028986214,-69.70719910192796,2023-11-12 23:36:22.898289828,TERRA_M-T,AM,Amazônia,0.18365277342241657,1.3022923913420705,30.03394576587735,81.44878269248973,Municipio_3,2023,11,12,4
0.5063329736222428,-66.93287086315556,2023-06-21 09:19:12.475247524,AQUA_M-T,TO,Amazônia,0.2997744478209771,18.519537473245325,27.813162657099415,52.84526509712934,Municipio_0,2023,6,21,2
-7.755353300293981,-70.70069891173168,2023-07-03 16:37:35.265526552,NPP-375,MT,Amazônia,0.1640541204079703,13.46598478534359,28.810324383661445,78.92824202352381,Municipio_28,2023,7,3,3
